forecast_id,station_id,target_timestamp,lead_time_hours,forecast_issued_at,forecasted_temp_c,forecasted_precip_mm,forecasted_wind_kmh,forecasted_condition,forecasted_umbrella,forecasted_clothing,actual_temp_c,actual_precip_mm,actual_wind_kmh,actual_condition,actual_umbrella,actual_clothing,temp_error_c,precip_error_mm,wind_error_kmh,umbrella_correct,clothing_correct,condition_correct
FCST-002497,WS-010,2025-02-15 00:00:00,3,2025-02-14 21:00:00,-9.3,0,12.1,clear,0,heavy_winter_coat_gloves_hat,-8.5,0,12.5,clear,0,heavy_winter_coat_gloves_hat,-0.8,0,-0.4,1,1,1
FCST-002498,WS-010,2025-02-15 01:00:00,24,2025-02-14 01:00:00,-1.3,0.6,9.8,clear,0,winter_coat_scarf_gloves,-9.7,0,10.9,clear,0,heavy_winter_coat_gloves_hat,8.4,0.6,-1.1,1,0,1
FCST-002499,WS-010,2025-02-15 02:00:00,12,2025-02-14 14:00:00,-11.1,0,21.4,snow,0,heavy_winter_coat_gloves_hat,-8.0,0,17.2,clear,0,heavy_winter_coat_gloves_hat,-3.1,0,4.2,1,1,0
FCST-002500,WS-010,2025-02-15 03:00:00,6,2025-02-14 21:00:00,-11.4,0,4.3,cloudy,0,heavy_winter_coat_gloves_hat,-7.5,0,2.1,clear,0,winter_coat_scarf_gloves,-3.9,0,2.2,1,0,0
FCST-002501,WS-010,2025-02-15 04:00:00,6,2025-02-14 22:00:00,-6.3,0.2,14.7,clear,0,heavy_winter_coat_gloves_hat,-7.1,0,11.9,clear,0,heavy_winter_coat_gloves_hat,0.8,0.2,2.8,1,1,1
FCST-002502,WS-010,2025-02-15 05:00:00,6,2025-02-14 23:00:00,-6.1,0.1,5.7,clear,0,winter_coat_scarf_gloves,-6.2,0,6.3,clear,0,winter_coat_scarf_gloves,0.1,0.1,-0.6,1,1,1
FCST-002503,WS-010,2025-02-15 06:00:00,3,2025-02-15 03:00:00,-5.2,0,11.6,clear,0,winter_coat_scarf_gloves,-4.3,0,12.6,clear,0,winter_coat_scarf_gloves,-0.9,0,-1.0,1,1,1
FCST-002504,WS-010,2025-02-15 07:00:00,24,2025-02-14 07:00:00,-0.5,0,14.5,heavy_rain,1,winter_coat_scarf_gloves,-3.7,0,3.5,clear,0,winter_coat_scarf_gloves,3.2,0,11.0,0,1,0
FCST-002505,WS-010,2025-02-15 08:00:00,3,2025-02-15 05:00:00,-1.5,0,8.0,clear,0,winter_coat_scarf_gloves,-0.9,0,5.7,clear,0,winter_coat_scarf_gloves,-0.6,0,2.3,1,1,1
FCST-002506,WS-010,2025-02-15 09:00:00,1,2025-02-15 08:00:00,-0.1,0,7.6,clear,0,winter_coat_scarf_gloves,0.0,0,7.5,clear,0,winter_coat_scarf_gloves,-0.1,0,0.1,1,1,1
FCST-002507,WS-010,2025-02-15 10:00:00,1,2025-02-15 09:00:00,-0.6,0.0,14.2,clear,0,winter_coat_scarf_gloves,-0.7,0,14.7,clear,0,winter_coat_scarf_gloves,0.1,0.0,-0.5,1,1,1
FCST-002508,WS-010,2025-02-15 11:00:00,12,2025-02-14 23:00:00,-3.2,0.4,0,cloudy,0,light_jacket_or_sweater,0.3,0,2.0,clear,0,warm_jacket_layers,-3.5,0.4,-2.0,1,0,0
FCST-002509,WS-010,2025-02-15 12:00:00,3,2025-02-15 09:00:00,0.4,0,0,clear,0,light_jacket_or_sweater,-0.6,0,0.3,clear,0,warm_jacket_layers,1.0,0,-0.3,1,0,1
FCST-002510,WS-010,2025-02-15 13:00:00,1,2025-02-15 12:00:00,0.7,0,0.2,clear,0,warm_jacket_layers,1.3,0,0,clear,0,light_jacket_or_sweater,-0.6,0,0.2,1,0,1
FCST-002511,WS-010,2025-02-15 14:00:00,3,2025-02-15 11:00:00,0.2,0.1,6.5,clear,0,winter_coat_scarf_gloves,0.4,0,5.9,clear,0,winter_coat_scarf_gloves,-0.2,0.1,0.6,1,1,1
FCST-002512,WS-010,2025-02-15 15:00:00,1,2025-02-15 14:00:00,-0.6,0,19.6,clear,0,winter_coat_scarf_gloves,-0.4,0,19.8,clear,0,winter_coat_scarf_gloves,-0.2,0,-0.2,1,1,1
FCST-002513,WS-010,2025-02-15 16:00:00,24,2025-02-14 16:00:00,6.2,0.1,6.4,fog,0,warm_jacket_layers,-2.6,0,9.2,clear,0,winter_coat_scarf_gloves,8.8,0.1,-2.8,1,0,0
FCST-002514,WS-010,2025-02-15 17:00:00,1,2025-02-15 16:00:00,-2.4,0,11.3,clear,0,winter_coat_scarf_gloves,-2.3,0,11.8,clear,0,winter_coat_scarf_gloves,-0.1,0,-0.5,1,1,1
FCST-002515,WS-010,2025-02-15 18:00:00,6,2025-02-15 12:00:00,-3.1,0.2,13.8,clear,0,winter_coat_scarf_gloves,-3.8,0,9.3,clear,0,winter_coat_scarf_gloves,0.7,0.2,4.5,1,1,1
FCST-002516,WS-010,2025-02-15 19:00:00,6,2025-02-15 13:00:00,-6.3,0,3.6,clear,0,winter_coat_scarf_gloves,-6.6,0,6.2,clear,0,winter_coat_scarf_gloves,0.3,0,-2.6,1,1,1
FCST-002517,WS-010,2025-02-15 20:00:00,1,2025-02-15 19:00:00,-8.3,0,4.4,clear,0,heavy_winter_coat_gloves_hat,-8.1,0,4.4,clear,0,heavy_winter_coat_gloves_hat,-0.2,0,0.0,1,1,1
FCST-002518,WS-010,2025-02-15 21:00:00,6,2025-02-15 15:00:00,-7.5,0,0,clear,0,light_jacket_or_sweater,-6.5,0,0,clear,0,light_jacket_or_sweater,-1.0,0,0,1,1,1
FCST-002519,WS-010,2025-02-15 22:00:00,12,2025-02-15 10:00:00,-8.1,0,5.0,clear,0,heavy_winter_coat_gloves_hat,-8.7,0,6.4,clear,0,heavy_winter_coat_gloves_hat,0.6,0,-1.4,1,1,1
FCST-002520,WS-010,2025-02-15 23:00:00,1,2025-02-15 22:00:00,-10.4,0.0,6.6,clear,0,heavy_winter_coat_gloves_hat,-10.7,0,7.2,clear,0,heavy_winter_coat_gloves_hat,0.3,0.0,-0.6,1,1,1
FCST-002521,WS-004,2025-02-12 00:00:00,1,2025-02-11 23:00:00,-9.3,0,16.5,clear,0,heavy_winter_coat_gloves_hat,-9.3,0,16.7,clear,0,heavy_winter_coat_gloves_hat,0.0,0,-0.2,1,1,1
FCST-002522,WS-004,2025-02-12 01:00:00,24,2025-02-11 01:00:00,-15.2,0,24.1,rain,1,heavy_winter_coat_gloves_hat,-9.7,0,19.2,clear,0,heavy_winter_coat_gloves_hat,-5.5,0,4.9,0,1,0
FCST-002523,WS-004,2025-02-12 02:00:00,24,2025-02-11 02:00:00,-9.0,0,0,clear,0,warm_jacket_layers,-10.9,0,0,clear,0,warm_jacket_layers,1.9,0,0,1,1,1
FCST-002524,WS-004,2025-02-12 03:00:00,24,2025-02-11 03:00:00,-20.7,0,27.9,fog,0,heavy_winter_coat_gloves_hat,-8.9,0,12.3,clear,0,heavy_winter_coat_gloves_hat,-11.8,0,15.6,1,1,0
FCST-002525,WS-004,2025-02-12 04:00:00,12,2025-02-11 16:00:00,-7.1,0.1,7.4,clear,0,heavy_winter_coat_gloves_hat,-7.4,0,6.5,clear,0,heavy_winter_coat_gloves_hat,0.3,0.1,0.9,1,1,1
FCST-002526,WS-004,2025-02-12 05:00:00,12,2025-02-11 17:00:00,-3.5,0,9.6,clear,0,winter_coat_scarf_gloves,-8.2,0,14.5,clear,0,heavy_winter_coat_gloves_hat,4.7,0,-4.9,1,0,1
FCST-002527,WS-004,2025-02-12 06:00:00,3,2025-02-12 03:00:00,-6.9,0,15.7,clear,0,heavy_winter_coat_gloves_hat,-6.2,0,16.0,clear,0,heavy_winter_coat_gloves_hat,-0.7,0,-0.3,1,1,1
FCST-002528,WS-004,2025-02-12 07:00:00,24,2025-02-11 07:00:00,6.0,1.8,0,snow,0,long_sleeves_light_layer,-2.6,0,10.5,clear,0,winter_coat_scarf_gloves,8.6,1.8,-10.5,1,0,0
FCST-002529,WS-004,2025-02-12 08:00:00,1,2025-02-12 07:00:00,-3.7,0,7.5,clear,0,winter_coat_scarf_gloves,-3.7,0,7.3,clear,0,winter_coat_scarf_gloves,0.0,0,0.2,1,1,1
FCST-002530,WS-004,2025-02-12 09:00:00,24,2025-02-11 09:00:00,-10.6,0.2,2.8,clear,0,heavy_winter_coat_gloves_hat,-2.3,0,4.4,clear,0,winter_coat_scarf_gloves,-8.3,0.2,-1.6,1,0,1
FCST-002531,WS-004,2025-02-12 10:00:00,24,2025-02-11 10:00:00,6.0,1.3,0,heavy_snow,0,long_sleeves_light_layer,-0.8,0,10.5,clear,0,winter_coat_scarf_gloves,6.8,1.3,-10.5,1,0,0
FCST-002532,WS-004,2025-02-12 11:00:00,6,2025-02-12 05:00:00,-1.0,0.0,0,clear,0,light_jacket_or_sweater,-0.4,0,4.3,clear,0,winter_coat_scarf_gloves,-0.6,0.0,-4.3,1,0,1
FCST-002533,WS-004,2025-02-12 12:00:00,3,2025-02-12 09:00:00,-0.8,0.2,2.9,clear,0,winter_coat_scarf_gloves,-0.8,0,3.4,clear,0,winter_coat_scarf_gloves,0.0,0.2,-0.5,1,1,1
FCST-002534,WS-004,2025-02-12 13:00:00,1,2025-02-12 12:00:00,0.6,0,7.2,clear,0,winter_coat_scarf_gloves,0.5,0,7.3,clear,0,winter_coat_scarf_gloves,0.1,0,-0.1,1,1,1
FCST-002535,WS-004,2025-02-12 14:00:00,6,2025-02-12 08:00:00,-1.1,0.1,24.4,clear,0,winter_coat_scarf_gloves,-0.3,0,21.3,clear,0,winter_coat_scarf_gloves,-0.8,0.1,3.1,1,1,1
FCST-002536,WS-004,2025-02-12 15:00:00,1,2025-02-12 14:00:00,-1.7,0.1,13.6,clear,0,winter_coat_scarf_gloves,-1.7,0,13.8,clear,0,winter_coat_scarf_gloves,0.0,0.1,-0.2,1,1,1
FCST-002537,WS-004,2025-02-12 16:00:00,1,2025-02-12 15:00:00,-3.5,0,14.9,clear,0,winter_coat_scarf_gloves,-3.4,0,15.3,clear,0,winter_coat_scarf_gloves,-0.1,0,-0.4,1,1,1
FCST-002538,WS-004,2025-02-12 17:00:00,3,2025-02-12 14:00:00,-4.4,0.1,16.9,clear,0,heavy_winter_coat_gloves_hat,-4.8,0,15.4,clear,0,heavy_winter_coat_gloves_hat,0.4,0.1,1.5,1,1,1
FCST-002539,WS-004,2025-02-12 18:00:00,3,2025-02-12 15:00:00,-5.9,0.0,1.4,clear,0,winter_coat_scarf_gloves,-5.9,0,2.0,clear,0,winter_coat_scarf_gloves,0.0,0.0,-0.6,1,1,1
FCST-002540,WS-004,2025-02-12 19:00:00,3,2025-02-12 16:00:00,-7.6,0.0,0.5,clear,0,winter_coat_scarf_gloves,-8.0,0,5.2,clear,0,heavy_winter_coat_gloves_hat,0.4,0.0,-4.7,1,0,1
FCST-002541,WS-004,2025-02-12 20:00:00,3,2025-02-12 17:00:00,-8.3,0.0,8.7,clear,0,heavy_winter_coat_gloves_hat,-7.4,0,10.1,clear,0,heavy_winter_coat_gloves_hat,-0.9,0.0,-1.4,1,1,1
FCST-002542,WS-004,2025-02-12 21:00:00,1,2025-02-12 20:00:00,-9.0,0,3.3,clear,0,heavy_winter_coat_gloves_hat,-8.9,0,3.0,clear,0,heavy_winter_coat_gloves_hat,-0.1,0,0.3,1,1,1
FCST-002543,WS-004,2025-02-12 22:00:00,3,2025-02-12 19:00:00,-10.5,0,5.7,clear,0,heavy_winter_coat_gloves_hat,-10.1,0,6.4,clear,0,heavy_winter_coat_gloves_hat,-0.4,0,-0.7,1,1,1
FCST-002544,WS-004,2025-02-12 23:00:00,12,2025-02-12 11:00:00,-12.1,0,17.4,clear,0,heavy_winter_coat_gloves_hat,-9.4,0,14.5,clear,0,heavy_winter_coat_gloves_hat,-2.7,0,2.9,1,1,1
FCST-002545,WS-005,2025-01-18 00:00:00,6,2025-01-17 18:00:00,-12.4,0,20.4,clear,0,heavy_winter_coat_gloves_hat,-12.4,0,16.8,clear,0,heavy_winter_coat_gloves_hat,0.0,0,3.6,1,1,1
FCST-002546,WS-005,2025-01-18 01:00:00,3,2025-01-17 22:00:00,-12.4,0,4.6,clear,0,heavy_winter_coat_gloves_hat,-12.9,0,2.1,clear,0,heavy_winter_coat_gloves_hat,0.5,0,2.5,1,1,1
FCST-002547,WS-005,2025-01-18 02:00:00,24,2025-01-17 02:00:00,-11.8,1.2,0,clear,0,warm_jacket_layers,-13.8,0,0,clear,0,warm_jacket_layers,2.0,1.2,0,1,1,1
FCST-002548,WS-005,2025-01-18 03:00:00,3,2025-01-18 00:00:00,-12.2,0,14.5,clear,0,heavy_winter_coat_gloves_hat,-12.0,0,11.0,clear,0,heavy_winter_coat_gloves_hat,-0.2,0,3.5,1,1,1
FCST-002549,WS-005,2025-01-18 04:00:00,24,2025-01-17 04:00:00,-12.9,0.2,15.2,clear,0,heavy_winter_coat_gloves_hat,-10.5,0,15.6,clear,0,heavy_winter_coat_gloves_hat,-2.4,0.2,-0.4,1,1,1
FCST-002550,WS-005,2025-01-18 05:00:00,1,2025-01-18 04:00:00,-11.0,0.0,3.9,clear,0,heavy_winter_coat_gloves_hat,-10.6,0,4.0,clear,0,heavy_winter_coat_gloves_hat,-0.4,0.0,-0.1,1,1,1
FCST-002551,WS-005,2025-01-18 06:00:00,6,2025-01-18 00:00:00,-7.1,0.2,6.6,clear,0,heavy_winter_coat_gloves_hat,-8.1,0,7.9,clear,0,heavy_winter_coat_gloves_hat,1.0,0.2,-1.3,1,1,1
FCST-002552,WS-005,2025-01-18 07:00:00,24,2025-01-17 07:00:00,-11.7,0,14.6,partly_cloudy,0,heavy_winter_coat_gloves_hat,-6.2,0,4.2,clear,0,winter_coat_scarf_gloves,-5.5,0,10.4,1,0,0
FCST-002553,WS-005,2025-01-18 08:00:00,6,2025-01-18 02:00:00,-6.8,0,5.7,clear,0,winter_coat_scarf_gloves,-6.8,0,6.4,clear,0,winter_coat_scarf_gloves,0.0,0,-0.7,1,1,1
FCST-002554,WS-005,2025-01-18 09:00:00,6,2025-01-18 03:00:00,-4.0,0,3.5,clear,0,winter_coat_scarf_gloves,-3.4,0,4.1,clear,0,winter_coat_scarf_gloves,-0.6,0,-0.6,1,1,1
FCST-002555,WS-005,2025-01-18 10:00:00,24,2025-01-17 10:00:00,-6.1,0.7,11.8,clear,0,heavy_winter_coat_gloves_hat,-3.7,0,0.5,clear,0,winter_coat_scarf_gloves,-2.4,0.7,11.3,1,0,1
FCST-002556,WS-005,2025-01-18 11:00:00,6,2025-01-18 05:00:00,-3.0,0,4.1,clear,0,winter_coat_scarf_gloves,-2.2,0,4.7,clear,0,winter_coat_scarf_gloves,-0.8,0,-0.6,1,1,1
FCST-002557,WS-005,2025-01-18 12:00:00,1,2025-01-18 11:00:00,-3.7,0.1,11.3,clear,0,winter_coat_scarf_gloves,-3.6,0,11.5,clear,0,winter_coat_scarf_gloves,-0.1,0.1,-0.2,1,1,1
FCST-002558,WS-005,2025-01-18 13:00:00,12,2025-01-18 01:00:00,-1.1,0,12.9,clear,0,winter_coat_scarf_gloves,-3.1,0,13.8,clear,0,winter_coat_scarf_gloves,2.0,0,-0.9,1,1,1
FCST-002559,WS-005,2025-01-18 14:00:00,24,2025-01-17 14:00:00,-6.1,0.7,14.1,clear,0,heavy_winter_coat_gloves_hat,-3.9,0,16.6,clear,0,winter_coat_scarf_gloves,-2.2,0.7,-2.5,1,0,1
FCST-002560,WS-005,2025-01-18 15:00:00,12,2025-01-18 03:00:00,-5.4,0,7.3,clear,0,winter_coat_scarf_gloves,-4.1,0,14.8,clear,0,winter_coat_scarf_gloves,-1.3,0,-7.5,1,1,1
FCST-002561,WS-005,2025-01-18 16:00:00,24,2025-01-17 16:00:00,-4.5,0,9.5,clear,0,winter_coat_scarf_gloves,-4.7,0,6.2,clear,0,winter_coat_scarf_gloves,0.2,0,3.3,1,1,1
FCST-002562,WS-005,2025-01-18 17:00:00,24,2025-01-17 17:00:00,-5.3,0,5.4,clear,0,winter_coat_scarf_gloves,-5.8,0,13.4,clear,0,heavy_winter_coat_gloves_hat,0.5,0,-8.0,1,0,1
FCST-002563,WS-005,2025-01-18 18:00:00,6,2025-01-18 12:00:00,-8.2,0,0,clear,0,light_jacket_or_sweater,-8.1,0,0,clear,0,light_jacket_or_sweater,-0.1,0,0,1,1,1
FCST-002564,WS-005,2025-01-18 19:00:00,24,2025-01-17 19:00:00,-1.3,1.3,9.2,cloudy,0,winter_coat_scarf_gloves,-9.5,0,15.4,clear,0,heavy_winter_coat_gloves_hat,8.2,1.3,-6.2,1,0,0
FCST-002565,WS-005,2025-01-18 20:00:00,3,2025-01-18 17:00:00,-10.7,0,0,clear,0,warm_jacket_layers,-11.0,0,0.5,clear,0,winter_coat_scarf_gloves,0.3,0,-0.5,1,0,1
FCST-002566,WS-005,2025-01-18 21:00:00,3,2025-01-18 18:00:00,-11.2,0.0,12.3,clear,0,heavy_winter_coat_gloves_hat,-11.8,0,9.4,clear,0,heavy_winter_coat_gloves_hat,0.6,0.0,2.9,1,1,1
FCST-002567,WS-005,2025-01-18 22:00:00,12,2025-01-18 10:00:00,-9.1,0,6.1,clear,0,heavy_winter_coat_gloves_hat,-12.1,0,5.7,clear,0,heavy_winter_coat_gloves_hat,3.0,0,0.4,1,1,1
FCST-002568,WS-005,2025-01-18 23:00:00,3,2025-01-18 20:00:00,-13.3,0.2,24.4,clear,0,heavy_winter_coat_gloves_hat,-13.1,0,25.4,clear,0,heavy_winter_coat_gloves_hat,-0.2,0.2,-1.0,1,1,1
FCST-002569,WS-010,2025-01-12 00:00:00,3,2025-01-11 21:00:00,-8.8,0,13.9,clear,0,heavy_winter_coat_gloves_hat,-9.1,0,11.2,clear,0,heavy_winter_coat_gloves_hat,0.3,0,2.7,1,1,1
FCST-002570,WS-010,2025-01-12 01:00:00,3,2025-01-11 22:00:00,-10.0,0,9.6,clear,0,heavy_winter_coat_gloves_hat,-9.4,0,9.1,clear,0,heavy_winter_coat_gloves_hat,-0.6,0,0.5,1,1,1
FCST-002571,WS-010,2025-01-12 02:00:00,12,2025-01-11 14:00:00,-5.9,0.2,14.2,clear,0,heavy_winter_coat_gloves_hat,-8.5,0,9.7,clear,0,heavy_winter_coat_gloves_hat,2.6,0.2,4.5,1,1,1
FCST-002572,WS-010,2025-01-12 03:00:00,3,2025-01-12 00:00:00,-8.7,0,9.6,clear,0,heavy_winter_coat_gloves_hat,-8.1,0,10.0,clear,0,heavy_winter_coat_gloves_hat,-0.6,0,-0.4,1,1,1
FCST-002573,WS-010,2025-01-12 04:00:00,12,2025-01-11 16:00:00,-2.6,0.1,0,clear,0,light_jacket_or_sweater,-5.6,0,1.4,clear,0,winter_coat_scarf_gloves,3.0,0.1,-1.4,1,0,1
FCST-002574,WS-010,2025-01-12 05:00:00,24,2025-01-11 05:00:00,3.4,0.2,12.5,partly_cloudy,0,warm_jacket_layers,-5.3,0,6.3,clear,0,winter_coat_scarf_gloves,8.7,0.2,6.2,1,0,0
FCST-002575,WS-010,2025-01-12 06:00:00,12,2025-01-11 18:00:00,-5.9,0,20.7,clear,0,heavy_winter_coat_gloves_hat,-4.7,0,18.8,clear,0,heavy_winter_coat_gloves_hat,-1.2,0,1.9,1,1,1
FCST-002576,WS-010,2025-01-12 07:00:00,12,2025-01-11 19:00:00,-1.1,0.7,13.5,clear,0,winter_coat_scarf_gloves,-2.1,0,12.9,clear,0,winter_coat_scarf_gloves,1.0,0.7,0.6,1,1,1
FCST-002577,WS-010,2025-01-12 08:00:00,24,2025-01-11 08:00:00,1.0,0.6,0,clear,0,light_jacket_or_sweater,-1.9,0,2.0,clear,0,winter_coat_scarf_gloves,2.9,0.6,-2.0,1,0,1
FCST-002578,WS-010,2025-01-12 09:00:00,3,2025-01-12 06:00:00,0.6,0.2,12.1,clear,0,winter_coat_scarf_gloves,0.5,0,11.2,clear,0,winter_coat_scarf_gloves,0.1,0.2,0.9,1,1,1
FCST-002579,WS-010,2025-01-12 10:00:00,3,2025-01-12 07:00:00,0.2,0,17.5,clear,0,winter_coat_scarf_gloves,-0.2,0,18.0,clear,0,winter_coat_scarf_gloves,0.4,0,-0.5,1,1,1
FCST-002580,WS-010,2025-01-12 11:00:00,1,2025-01-12 10:00:00,0.3,0,14.9,clear,0,winter_coat_scarf_gloves,0.3,0,14.4,clear,0,winter_coat_scarf_gloves,0.0,0,0.5,1,1,1
FCST-002581,WS-010,2025-01-12 12:00:00,1,2025-01-12 11:00:00,1.0,0.0,0,clear,0,light_jacket_or_sweater,1.1,0,0,clear,0,light_jacket_or_sweater,-0.1,0.0,0,1,1,1
FCST-002582,WS-010,2025-01-12 13:00:00,3,2025-01-12 10:00:00,0.4,0,0.7,clear,0,warm_jacket_layers,1.4,0,1.1,clear,0,warm_jacket_layers,-1.0,0,-0.4,1,1,1
FCST-002583,WS-010,2025-01-12 14:00:00,12,2025-01-12 02:00:00,3.9,0.1,11.1,heavy_rain,1,warm_jacket_layers,-0.3,0,14.9,clear,0,winter_coat_scarf_gloves,4.2,0.1,-3.8,0,0,0
FCST-002584,WS-010,2025-01-12 15:00:00,6,2025-01-12 09:00:00,-0.2,0,1.0,clear,0,warm_jacket_layers,-0.8,0,1.5,clear,0,warm_jacket_layers,0.6,0,-0.5,1,1,1
FCST-002585,WS-010,2025-01-12 16:00:00,6,2025-01-12 10:00:00,-2.0,0,11.1,clear,0,winter_coat_scarf_gloves,-1.5,0,15.0,clear,0,winter_coat_scarf_gloves,-0.5,0,-3.9,1,1,1
FCST-002586,WS-010,2025-01-12 17:00:00,12,2025-01-12 05:00:00,-1.8,0.6,7.0,clear,0,winter_coat_scarf_gloves,-2.1,0,5.0,clear,0,winter_coat_scarf_gloves,0.3,0.6,2.0,1,1,1
FCST-002587,WS-010,2025-01-12 18:00:00,1,2025-01-12 17:00:00,-4.6,0.1,14.8,clear,0,winter_coat_scarf_gloves,-4.5,0,14.9,clear,0,winter_coat_scarf_gloves,-0.1,0.1,-0.1,1,1,1
FCST-002588,WS-010,2025-01-12 19:00:00,3,2025-01-12 16:00:00,-3.2,0,11.0,clear,0,winter_coat_scarf_gloves,-3.7,0,11.5,clear,0,winter_coat_scarf_gloves,0.5,0,-0.5,1,1,1
FCST-002589,WS-010,2025-01-12 20:00:00,24,2025-01-11 20:00:00,1.1,0.5,1.2,heavy_snow,0,warm_jacket_layers,-6.0,0,10.8,clear,0,heavy_winter_coat_gloves_hat,7.1,0.5,-9.6,1,0,0
FCST-002590,WS-010,2025-01-12 21:00:00,24,2025-01-11 21:00:00,-9.0,0.0,24.4,clear,0,heavy_winter_coat_gloves_hat,-7.9,0,16.3,clear,0,heavy_winter_coat_gloves_hat,-1.1,0.0,8.1,1,1,1
FCST-002591,WS-010,2025-01-12 22:00:00,6,2025-01-12 16:00:00,-10.2,0.1,2.9,clear,0,heavy_winter_coat_gloves_hat,-9.1,0,0,clear,0,warm_jacket_layers,-1.1,0.1,2.9,1,0,1
FCST-002592,WS-010,2025-01-12 23:00:00,3,2025-01-12 20:00:00,-6.8,0,24.7,clear,0,heavy_winter_coat_gloves_hat,-7.7,0,24.0,clear,0,heavy_winter_coat_gloves_hat,0.9,0,0.7,1,1,1
FCST-002593,WS-009,2025-03-14 00:00:00,1,2025-03-13 23:00:00,-6.0,0,14.6,clear,0,heavy_winter_coat_gloves_hat,-6.3,0,13.9,clear,0,heavy_winter_coat_gloves_hat,0.3,0,0.7,1,1,1
FCST-002594,WS-009,2025-03-14 01:00:00,12,2025-03-13 13:00:00,-5.2,0.6,1.0,clear,0,winter_coat_scarf_gloves,-6.0,0,3.6,clear,0,winter_coat_scarf_gloves,0.8,0.6,-2.6,1,1,1
FCST-002595,WS-009,2025-03-14 02:00:00,6,2025-03-13 20:00:00,-10.3,0,5.5,clear,0,heavy_winter_coat_gloves_hat,-7.4,0,3.1,clear,0,winter_coat_scarf_gloves,-2.9,0,2.4,1,0,1
FCST-002596,WS-009,2025-03-14 03:00:00,3,2025-03-14 00:00:00,-5.5,0.3,7.7,clear,0,winter_coat_scarf_gloves,-5.4,0,8.5,clear,0,winter_coat_scarf_gloves,-0.1,0.3,-0.8,1,1,1
FCST-002597,WS-009,2025-03-14 04:00:00,1,2025-03-14 03:00:00,-3.8,0,11.2,clear,0,winter_coat_scarf_gloves,-4.1,0,10.9,clear,0,winter_coat_scarf_gloves,0.3,0,0.3,1,1,1
FCST-002598,WS-009,2025-03-14 05:00:00,24,2025-03-13 05:00:00,-4.7,0.4,7.3,clear,0,winter_coat_scarf_gloves,-3.8,0,4.4,clear,0,winter_coat_scarf_gloves,-0.9,0.4,2.9,1,1,1
FCST-002599,WS-009,2025-03-14 06:00:00,3,2025-03-14 03:00:00,-0.4,0.1,0.3,clear,0,warm_jacket_layers,-1.0,0,0,clear,0,light_jacket_or_sweater,0.6,0.1,0.3,1,0,1
FCST-002600,WS-009,2025-03-14 07:00:00,12,2025-03-13 19:00:00,-2.8,0,7.0,clear,0,winter_coat_scarf_gloves,-0.8,0,12.3,clear,0,winter_coat_scarf_gloves,-2.0,0,-5.3,1,1,1
FCST-002601,WS-009,2025-03-14 08:00:00,24,2025-03-13 08:00:00,-1.4,0,25.8,clear,0,winter_coat_scarf_gloves,-1.1,0,6.4,clear,0,winter_coat_scarf_gloves,-0.3,0,19.4,1,1,1
FCST-002602,WS-009,2025-03-14 09:00:00,1,2025-03-14 08:00:00,0.6,0,10.2,clear,0,winter_coat_scarf_gloves,0.8,0,9.7,clear,0,winter_coat_scarf_gloves,-0.2,0,0.5,1,1,1
FCST-002603,WS-009,2025-03-14 10:00:00,12,2025-03-13 22:00:00,-0.2,0.3,5.9,clear,0,winter_coat_scarf_gloves,1.2,0,10.7,clear,0,winter_coat_scarf_gloves,-1.4,0.3,-4.8,1,1,1
FCST-002604,WS-009,2025-03-14 11:00:00,1,2025-03-14 10:00:00,4.3,0,3.3,clear,0,warm_jacket_layers,4.2,0,4.0,clear,0,warm_jacket_layers,0.1,0,-0.7,1,1,1
FCST-002605,WS-009,2025-03-14 12:00:00,1,2025-03-14 11:00:00,3.8,0.0,6.1,clear,0,warm_jacket_layers,3.6,0,6.1,clear,0,warm_jacket_layers,0.2,0.0,0.0,1,1,1
FCST-002606,WS-009,2025-03-14 13:00:00,12,2025-03-14 01:00:00,0.6,0,17.8,clear,0,winter_coat_scarf_gloves,2.5,0,13.2,clear,0,winter_coat_scarf_gloves,-1.9,0,4.6,1,1,1
FCST-002607,WS-009,2025-03-14 14:00:00,3,2025-03-14 11:00:00,3.3,0.2,0,clear,0,long_sleeves_light_layer,3.3,0,0,clear,0,long_sleeves_light_layer,0.0,0.2,0,1,1,1
FCST-002608,WS-009,2025-03-14 15:00:00,24,2025-03-13 15:00:00,4.8,1.9,0,rain,1,long_sleeves_light_layer,1.0,0,0,clear,0,light_jacket_or_sweater,3.8,1.9,0,0,0,0
FCST-002609,WS-009,2025-03-14 16:00:00,12,2025-03-14 04:00:00,-0.4,1.0,32.2,clear,0,winter_coat_scarf_gloves,0.2,0,18.5,clear,0,winter_coat_scarf_gloves,-0.6,1.0,13.7,1,1,1
FCST-002610,WS-009,2025-03-14 17:00:00,1,2025-03-14 16:00:00,-1.0,0,0.9,clear,0,warm_jacket_layers,-0.7,0,0.8,clear,0,warm_jacket_layers,-0.3,0,0.1,1,1,1
FCST-002611,WS-009,2025-03-14 18:00:00,3,2025-03-14 15:00:00,-2.1,0,15.5,clear,0,winter_coat_scarf_gloves,-1.9,0,15.8,clear,0,winter_coat_scarf_gloves,-0.2,0,-0.3,1,1,1
