summary_id,station_id,station_name,climate_zone,date,month,day_of_week,is_weekend,season,temp_min_c,temp_max_c,temp_avg_c,feels_like_min_c,feels_like_max_c,total_precipitation_mm,snow_hours,rain_hours,max_wind_kmh,max_gust_kmh,avg_humidity_pct,max_uv_index,dominant_condition,thunderstorm_occurred,avg_outdoor_suitability,best_outdoor_hour,umbrella_recommended,clothing_morning,clothing_afternoon,clothing_evening,day_summary_text
DAY-01117,WS-007,Ankara,semi-arid_continental,2025-01-31,1,4,0,winter,-7.3,4.4,-1.5,-12.6,13.6,3.5,11,9,19.3,32.4,76.5,1.1,snow,0,3.6,13,1,winter_coat_scarf_gloves,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Snow day. Temp -7.3–4.4°C. Rain 3.5mm. Best time outdoors: 13:00.
DAY-01118,WS-007,Ankara,semi-arid_continental,2025-02-01,2,5,1,winter,-8.9,3.7,-3.0,-14.1,11.5,0,0,0,19.2,37.6,48.6,2.9,clear,0,7.9,8,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,light_jacket_or_sweater,Clear day. Temp -8.9–3.7°C. Best time outdoors: 8:00.
DAY-01119,WS-007,Ankara,semi-arid_continental,2025-02-02,2,6,1,winter,-7.4,4.2,-1.7,-12.7,10.4,0,0,0,25.4,41.7,49.7,3.1,clear,0,7.7,8,0,winter_coat_scarf_gloves,warm_jacket_layers,light_jacket_or_sweater,Clear day. Temp -7.4–4.2°C. Best time outdoors: 8:00.
DAY-01120,WS-007,Ankara,semi-arid_continental,2025-02-03,2,0,0,winter,-3.7,8.2,2.1,-7.4,17.3,9.1,9,15,17.3,25.2,79.9,1.4,drizzle,0,4.2,6,1,warm_jacket_layers,warm_jacket_layers,winter_coat_scarf_gloves,Drizzle day. Temp -3.7–8.2°C. Rain 9.1mm. Best time outdoors: 6:00.
DAY-01121,WS-007,Ankara,semi-arid_continental,2025-02-04,2,1,0,winter,-13.0,-0.9,-6.4,-17.8,12.1,0,0,0,21.3,34.7,50.7,3.1,clear,0,6.3,6,0,light_jacket_or_sweater,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -13.0–-0.9°C. Best time outdoors: 6:00.
DAY-01122,WS-007,Ankara,semi-arid_continental,2025-02-05,2,2,0,winter,-3.4,8.4,2.3,-8.3,16.7,0,0,0,19.2,30.9,48.3,3.1,clear,0,9.2,6,0,warm_jacket_layers,long_sleeves_light_layer,winter_coat_scarf_gloves,Clear day. Temp -3.4–8.4°C. Best time outdoors: 6:00.
DAY-01123,WS-007,Ankara,semi-arid_continental,2025-02-06,2,3,0,winter,-6.6,4.3,-1.3,-10.1,12.1,3.3,11,5,24.8,42.4,72.8,1.6,snow,0,4.6,7,1,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Snow day. Temp -6.6–4.3°C. Rain 3.3mm. Best time outdoors: 7:00.
DAY-01124,WS-007,Ankara,semi-arid_continental,2025-02-07,2,4,0,winter,-5.5,4.1,-0.6,-11.8,15.7,0,0,0,21.9,36.4,46.5,2.7,clear,0,8.1,7,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -5.5–4.1°C. Best time outdoors: 7:00.
DAY-01125,WS-007,Ankara,semi-arid_continental,2025-02-08,2,5,1,winter,-11.8,1.2,-5.6,-15.2,10.9,0,0,0,21.7,42.1,52.0,2.9,clear,0,6.8,11,0,light_jacket_or_sweater,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -11.8–1.2°C. Best time outdoors: 11:00.
DAY-01126,WS-007,Ankara,semi-arid_continental,2025-02-09,2,6,1,winter,-9.6,1.1,-4.5,-14.1,13.8,0,0,0,19.8,38.8,48.1,3.0,clear,0,7.0,11,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Clear day. Temp -9.6–1.1°C. Best time outdoors: 11:00.
DAY-01127,WS-007,Ankara,semi-arid_continental,2025-02-10,2,0,0,winter,-7.4,3.4,-1.9,-13.9,9.8,13.7,12,9,17.8,25.8,79.0,1.6,snow,0,3.4,18,1,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Snow day. Temp -7.4–3.4°C. Rain 13.7mm. Best time outdoors: 18:00.
DAY-01128,WS-007,Ankara,semi-arid_continental,2025-02-11,2,1,0,winter,-12.0,-0.5,-6.0,-16.3,10.2,0,0,0,24.9,48.0,47.4,2.8,clear,0,6.1,6,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -12.0–-0.5°C. Best time outdoors: 6:00.
DAY-01129,WS-007,Ankara,semi-arid_continental,2025-02-12,2,2,0,winter,-9.9,1.9,-3.7,-13.7,12.6,0,0,0,16.7,32.2,46.9,2.7,clear,0,7.2,9,0,light_jacket_or_sweater,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Clear day. Temp -9.9–1.9°C. Best time outdoors: 9:00.
DAY-01130,WS-007,Ankara,semi-arid_continental,2025-02-13,2,3,0,winter,-11.4,0.6,-5.0,-17.8,9.0,0,0,0,21.6,35.7,47.2,3.0,clear,0,6.8,12,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,light_jacket_or_sweater,Clear day. Temp -11.4–0.6°C. Best time outdoors: 12:00.
DAY-01131,WS-007,Ankara,semi-arid_continental,2025-02-14,2,4,0,winter,-6.5,3.8,-2.1,-12.0,15.5,6.9,15,7,18.6,30.4,77.2,1.5,snow,0,2.8,12,1,winter_coat_scarf_gloves,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Snow day. Temp -6.5–3.8°C. Rain 6.9mm. Best time outdoors: 12:00.
DAY-01132,WS-007,Ankara,semi-arid_continental,2025-02-15,2,5,1,winter,-9.3,2.4,-3.9,-15.1,13.9,0,0,0,16.9,31.5,50.0,2.6,clear,0,7.4,9,0,winter_coat_scarf_gloves,warm_jacket_layers,heavy_winter_coat_gloves_hat,Clear day. Temp -9.3–2.4°C. Best time outdoors: 9:00.
DAY-01133,WS-007,Ankara,semi-arid_continental,2025-02-16,2,6,1,winter,-9.1,2.4,-2.9,-15.5,12.4,0,0,0,20.1,29.1,49.7,3.1,clear,0,7.5,8,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -9.1–2.4°C. Best time outdoors: 8:00.
DAY-01134,WS-007,Ankara,semi-arid_continental,2025-02-17,2,0,0,winter,-9.2,1.5,-3.9,-15.8,13.3,0,0,0,22.0,42.8,47.4,2.9,clear,0,7.2,9,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -9.2–1.5°C. Best time outdoors: 9:00.
DAY-01135,WS-007,Ankara,semi-arid_continental,2025-02-18,2,1,0,winter,-7.1,5.0,-1.1,-13.0,14.9,30.4,15,9,24.3,35.9,76.7,1.5,snow,0,2.8,8,1,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Snow day. Temp -7.1–5.0°C. Rain 30.4mm. Best time outdoors: 8:00.
DAY-01136,WS-007,Ankara,semi-arid_continental,2025-02-19,2,2,0,winter,-9.1,1.2,-3.6,-16.2,8.5,0,0,0,27.1,53.1,49.7,2.7,clear,0,7.5,10,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -9.1–1.2°C. Best time outdoors: 10:00.
DAY-01137,WS-007,Ankara,semi-arid_continental,2025-02-20,2,3,0,winter,-8.7,2.1,-3.5,-14.0,14.4,0,0,0,30.4,43.9,55.1,2.6,clear,0,7.5,11,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Clear day. Temp -8.7–2.1°C. Best time outdoors: 11:00.
DAY-01138,WS-007,Ankara,semi-arid_continental,2025-02-21,2,4,0,winter,-13.0,-1.3,-7.4,-18.7,10.2,3.2,17,0,22.4,40.4,78.3,1.6,snow,0,2.2,10,1,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,heavy_winter_coat_gloves_hat,Snow day. Temp -13.0–-1.3°C. Rain 3.2mm. Best time outdoors: 10:00.
DAY-01139,WS-007,Ankara,semi-arid_continental,2025-02-22,2,5,1,winter,-5.1,5.7,0.5,-10.2,12.8,0,0,0,18.3,23.1,52.0,2.9,clear,0,8.8,6,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -5.1–5.7°C. Best time outdoors: 6:00.
DAY-01140,WS-007,Ankara,semi-arid_continental,2025-02-23,2,6,1,winter,-7.9,4.5,-1.5,-13.0,9.5,0,0,0,22.1,30.1,53.2,2.8,clear,0,8.0,8,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -7.9–4.5°C. Best time outdoors: 8:00.
DAY-01141,WS-007,Ankara,semi-arid_continental,2025-02-24,2,0,0,winter,-13.2,-2.0,-7.4,-17.5,11.9,0,0,0,15.2,27.2,52.6,2.9,clear,0,5.8,8,0,heavy_winter_coat_gloves_hat,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -13.2–-2.0°C. Best time outdoors: 8:00.
DAY-01142,WS-007,Ankara,semi-arid_continental,2025-02-25,2,1,0,winter,-14.2,-3.0,-8.4,-22.4,7.7,0,0,0,20.4,34.6,52.1,2.9,clear,0,5.8,11,0,heavy_winter_coat_gloves_hat,winter_coat_scarf_gloves,heavy_winter_coat_gloves_hat,Clear day. Temp -14.2–-3.0°C. Best time outdoors: 11:00.
DAY-01143,WS-007,Ankara,semi-arid_continental,2025-02-26,2,2,0,winter,-4.8,5.9,-0.2,-8.7,14.4,0,0,0,30.3,50.6,49.6,3.0,clear,0,8.4,7,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -4.8–5.9°C. Best time outdoors: 7:00.
DAY-01144,WS-007,Ankara,semi-arid_continental,2025-02-27,2,3,0,winter,-6.6,4.3,-1.1,-12.3,13.6,0,0,0,23.9,41.2,47.7,3.0,clear,0,8.2,8,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -6.6–4.3°C. Best time outdoors: 8:00.
DAY-01145,WS-007,Ankara,semi-arid_continental,2025-02-28,2,4,0,winter,-7.9,3.2,-1.7,-12.3,13.7,0,0,0,21.3,40.7,56.0,3.0,clear,0,7.9,8,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -7.9–3.2°C. Best time outdoors: 8:00.
DAY-01146,WS-007,Ankara,semi-arid_continental,2025-03-01,3,5,1,spring,1.1,11.4,5.9,-1.7,17.8,0,0,0,19.7,36.9,53.6,3.8,clear,0,10.0,6,0,warm_jacket_layers,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp 1.1–11.4°C. Best time outdoors: 6:00.
DAY-01147,WS-007,Ankara,semi-arid_continental,2025-03-02,3,6,1,spring,-1.4,9.9,4.1,-6.2,17.5,0,0,0,19.5,31.0,52.5,4.1,clear,0,9.4,6,0,warm_jacket_layers,warm_jacket_layers,warm_jacket_layers,Clear day. Temp -1.4–9.9°C. Best time outdoors: 6:00.
DAY-01148,WS-007,Ankara,semi-arid_continental,2025-03-03,3,0,0,spring,2.2,13.2,7.4,-1.1,19.3,0,0,0,20.5,34.6,51.2,4.0,clear,0,10.0,6,0,long_sleeves_light_layer,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp 2.2–13.2°C. Best time outdoors: 6:00.
DAY-01149,WS-007,Ankara,semi-arid_continental,2025-03-04,3,1,0,spring,0.1,10.8,5.0,-3.0,15.9,0,0,0,17.4,28.3,50.0,3.9,clear,0,10.0,6,0,long_sleeves_light_layer,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp 0.1–10.8°C. Best time outdoors: 6:00.
DAY-01150,WS-007,Ankara,semi-arid_continental,2025-03-05,3,2,0,spring,-5.5,5.1,0.1,-11.1,10.7,0,0,0,17.9,28.4,47.9,3.6,clear,0,8.3,6,0,warm_jacket_layers,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -5.5–5.1°C. Best time outdoors: 6:00.
DAY-01151,WS-007,Ankara,semi-arid_continental,2025-03-06,3,3,0,spring,-5.9,5.1,-0.7,-10.9,14.0,0,0,0,26.1,42.1,52.5,3.8,clear,0,8.5,6,0,warm_jacket_layers,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Clear day. Temp -5.9–5.1°C. Best time outdoors: 6:00.
DAY-01152,WS-007,Ankara,semi-arid_continental,2025-03-07,3,4,0,spring,0.9,12.7,6.7,-2.1,12.7,19.4,0,24,19.4,32.9,79.2,2.0,drizzle,0,6.0,6,1,warm_jacket_layers,light_jacket_or_sweater,warm_jacket_layers,Drizzle day. Temp 0.9–12.7°C. Rain 19.4mm. Best time outdoors: 6:00.
DAY-01153,WS-007,Ankara,semi-arid_continental,2025-03-08,3,5,1,spring,2.1,12.5,7.4,-0.4,19.1,0,0,0,15.1,24.2,43.1,3.7,clear,0,10.0,6,0,warm_jacket_layers,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp 2.1–12.5°C. Best time outdoors: 6:00.
DAY-01154,WS-007,Ankara,semi-arid_continental,2025-03-09,3,6,1,spring,2.0,13.4,7.3,-0.9,18.5,0,0,0,19.9,39.4,48.1,4.1,clear,0,10.0,6,0,warm_jacket_layers,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp 2.0–13.4°C. Best time outdoors: 6:00.
DAY-01155,WS-007,Ankara,semi-arid_continental,2025-03-10,3,0,0,spring,-4.6,6.9,1.4,-9.9,17.4,0,0,0,22.3,30.3,49.6,3.7,clear,0,8.8,6,0,light_jacket_or_sweater,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -4.6–6.9°C. Best time outdoors: 6:00.
DAY-01156,WS-007,Ankara,semi-arid_continental,2025-03-11,3,1,0,spring,-2.8,10.7,4.0,-6.6,18.2,0,0,0,19.2,35.0,51.6,4.0,clear,0,9.5,6,0,warm_jacket_layers,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -2.8–10.7°C. Best time outdoors: 6:00.
DAY-01157,WS-007,Ankara,semi-arid_continental,2025-03-12,3,2,0,spring,-3.7,8.1,2.0,-9.8,18.2,0,0,0,20.6,36.0,49.0,4.2,clear,0,8.8,6,0,light_jacket_or_sweater,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -3.7–8.1°C. Best time outdoors: 6:00.
DAY-01158,WS-007,Ankara,semi-arid_continental,2025-03-13,3,3,0,spring,-3.6,6.2,1.2,-8.8,13.2,29.4,8,14,22.6,44.5,76.5,2.1,drizzle,0,4.6,10,1,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Drizzle day. Temp -3.6–6.2°C. Rain 29.4mm. Best time outdoors: 10:00.
DAY-01159,WS-007,Ankara,semi-arid_continental,2025-03-14,3,4,0,spring,-3.6,6.7,1.7,-7.8,14.3,17.0,8,16,20.8,34.2,81.7,1.9,drizzle,0,4.3,6,1,light_jacket_or_sweater,warm_jacket_layers,winter_coat_scarf_gloves,Drizzle day. Temp -3.6–6.7°C. Rain 17.0mm. Best time outdoors: 6:00.
DAY-01160,WS-007,Ankara,semi-arid_continental,2025-03-15,3,5,1,spring,-5.8,6.0,0.7,-7.3,16.7,0,0,0,18.8,34.5,53.8,4.1,clear,0,8.8,6,0,light_jacket_or_sweater,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -5.8–6.0°C. Best time outdoors: 6:00.
DAY-01161,WS-007,Ankara,semi-arid_continental,2025-03-16,3,6,1,spring,-0.4,10.6,5.5,-3.7,17.8,0,0,0,18.7,34.7,49.6,3.9,clear,0,9.9,6,0,long_sleeves_light_layer,warm_jacket_layers,warm_jacket_layers,Clear day. Temp -0.4–10.6°C. Best time outdoors: 6:00.
DAY-01162,WS-007,Ankara,semi-arid_continental,2025-03-17,3,0,0,spring,-3.1,9.2,2.7,-7.6,13.4,0,0,0,17.2,29.1,48.2,3.6,clear,0,9.1,6,0,warm_jacket_layers,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -3.1–9.2°C. Best time outdoors: 6:00.
DAY-01163,WS-007,Ankara,semi-arid_continental,2025-03-18,3,1,0,spring,-4.5,6.8,1.5,-9.7,16.4,0,0,0,20.5,36.9,50.2,3.8,clear,0,8.6,6,0,winter_coat_scarf_gloves,long_sleeves_light_layer,warm_jacket_layers,Clear day. Temp -4.5–6.8°C. Best time outdoors: 6:00.
DAY-01164,WS-007,Ankara,semi-arid_continental,2025-03-19,3,2,0,spring,-4.7,7.2,1.7,-7.2,17.5,0,0,0,17.5,32.8,51.0,4.1,clear,0,8.8,6,0,light_jacket_or_sweater,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -4.7–7.2°C. Best time outdoors: 6:00.
DAY-01165,WS-007,Ankara,semi-arid_continental,2025-03-20,3,3,0,spring,-1.3,10.7,4.3,-3.9,14.2,0,0,0,12.9,22.9,54.5,3.4,clear,0,9.8,6,0,warm_jacket_layers,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -1.3–10.7°C. Best time outdoors: 6:00.
DAY-01166,WS-007,Ankara,semi-arid_continental,2025-03-21,3,4,0,spring,-7.6,4.3,-1.4,-12.6,14.1,0,0,0,21.8,31.1,51.6,4.1,clear,0,8.2,8,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -7.6–4.3°C. Best time outdoors: 8:00.
DAY-01167,WS-007,Ankara,semi-arid_continental,2025-03-22,3,5,1,spring,-1.1,10.8,4.8,-4.4,17.5,0,0,0,21.0,37.4,47.7,3.5,clear,0,9.8,6,0,warm_jacket_layers,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp -1.1–10.8°C. Best time outdoors: 6:00.
DAY-01168,WS-007,Ankara,semi-arid_continental,2025-03-23,3,6,1,spring,0.9,12.9,7.3,-3.7,12.9,0,0,0,19.5,38.0,52.7,4.0,clear,0,10.0,6,0,warm_jacket_layers,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp 0.9–12.9°C. Best time outdoors: 6:00.
DAY-01169,WS-007,Ankara,semi-arid_continental,2025-03-24,3,0,0,spring,0.5,11.6,6.2,-2.5,18.7,0,0,0,22.6,34.9,48.4,4.0,clear,0,10.0,6,0,long_sleeves_light_layer,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp 0.5–11.6°C. Best time outdoors: 6:00.
DAY-01170,WS-007,Ankara,semi-arid_continental,2025-03-25,3,1,0,spring,-2.3,9.3,3.8,-7.1,17.7,0,0,0,18.3,34.2,47.2,4.1,clear,0,9.5,6,0,light_jacket_or_sweater,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -2.3–9.3°C. Best time outdoors: 6:00.
DAY-01171,WS-007,Ankara,semi-arid_continental,2025-03-26,3,2,0,spring,-11.5,0.1,-5.6,-18.4,12.2,0,0,0,17.8,27.4,53.8,3.7,clear,0,6.6,10,0,warm_jacket_layers,light_jacket_or_sweater,winter_coat_scarf_gloves,Clear day. Temp -11.5–0.1°C. Best time outdoors: 10:00.
DAY-01172,WS-007,Ankara,semi-arid_continental,2025-03-27,3,3,0,spring,-8.3,4.6,-2.0,-14.0,9.5,0,0,0,17.9,28.7,50.1,3.8,clear,0,7.6,9,0,winter_coat_scarf_gloves,winter_coat_scarf_gloves,winter_coat_scarf_gloves,Clear day. Temp -8.3–4.6°C. Best time outdoors: 9:00.
DAY-01173,WS-007,Ankara,semi-arid_continental,2025-03-28,3,4,0,spring,-4.7,6.5,0.9,-8.3,16.3,0,0,0,16.8,32.8,45.6,4.0,clear,0,8.8,6,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -4.7–6.5°C. Best time outdoors: 6:00.
DAY-01174,WS-007,Ankara,semi-arid_continental,2025-03-29,3,5,1,spring,-4.5,6.8,0.9,-9.6,16.3,0,0,0,18.9,29.5,51.7,3.3,clear,0,8.8,7,0,winter_coat_scarf_gloves,warm_jacket_layers,light_jacket_or_sweater,Clear day. Temp -4.5–6.8°C. Best time outdoors: 7:00.
DAY-01175,WS-007,Ankara,semi-arid_continental,2025-03-30,3,6,1,spring,-8.8,3.1,-3.4,-14.0,12.3,20.0,18,6,19.6,26.6,77.5,2.1,snow,0,2.1,9,1,winter_coat_scarf_gloves,winter_coat_scarf_gloves,light_jacket_or_sweater,Snow day. Temp -8.8–3.1°C. Rain 20.0mm. Best time outdoors: 9:00.
DAY-01176,WS-007,Ankara,semi-arid_continental,2025-03-31,3,0,0,spring,-5.1,6.6,0.6,-10.2,16.1,0,0,0,23.3,38.8,50.8,4.0,clear,0,8.6,7,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -5.1–6.6°C. Best time outdoors: 7:00.
DAY-01177,WS-007,Ankara,semi-arid_continental,2025-04-01,4,1,0,spring,2.4,14.1,7.7,-1.1,19.3,3.8,0,18,18.7,32.0,77.1,3.0,drizzle,0,7.0,12,1,light_jacket_or_sweater,light_jacket_or_sweater,warm_jacket_layers,Drizzle day. Temp 2.4–14.1°C. Rain 3.8mm. Best time outdoors: 12:00.
DAY-01178,WS-007,Ankara,semi-arid_continental,2025-04-02,4,2,0,spring,3.5,14.1,8.7,-0.2,18.6,0,0,0,18.5,35.3,47.6,5.2,clear,0,10.0,6,0,long_sleeves_light_layer,light_jacket_or_sweater,long_sleeves_light_layer,Clear day. Temp 3.5–14.1°C. Best time outdoors: 6:00.
DAY-01179,WS-007,Ankara,semi-arid_continental,2025-04-03,4,3,0,spring,11.1,21.4,16.0,11.1,21.4,13.0,0,24,19.9,34.7,74.8,2.8,drizzle,0,6.0,6,1,long_sleeves_light_layer,long_sleeves_light_layer,light_jacket_or_sweater,Drizzle day. Temp 11.1–21.4°C. Rain 13.0mm. Best time outdoors: 6:00.
DAY-01180,WS-007,Ankara,semi-arid_continental,2025-04-04,4,4,0,spring,4.6,16.0,11.1,3.8,16.0,27.3,0,23,20.8,34.5,78.0,3.0,drizzle,0,6.2,6,1,light_jacket_or_sweater,long_sleeves_light_layer,light_jacket_or_sweater,Drizzle day. Temp 4.6–16.0°C. Rain 27.3mm. Best time outdoors: 6:00.
DAY-01181,WS-007,Ankara,semi-arid_continental,2025-04-05,4,5,1,spring,4.8,16.2,10.7,0.3,19.1,0,0,0,25.4,38.6,51.6,5.8,clear,0,10.0,6,0,long_sleeves_light_layer,long_sleeves_light_layer,warm_jacket_layers,Clear day. Temp 4.8–16.2°C. Best time outdoors: 6:00.
DAY-01182,WS-007,Ankara,semi-arid_continental,2025-04-06,4,6,1,spring,0.3,11.4,5.9,-3.7,18.7,0,0,0,19.4,35.6,50.3,6.0,clear,0,10.0,6,0,long_sleeves_light_layer,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp 0.3–11.4°C. Best time outdoors: 6:00.
DAY-01183,WS-007,Ankara,semi-arid_continental,2025-04-07,4,0,0,spring,0.2,11.6,5.6,-2.8,15.0,0,0,0,24.8,43.6,47.0,5.6,clear,0,10.0,6,0,warm_jacket_layers,light_jacket_or_sweater,long_sleeves_light_layer,Clear day. Temp 0.2–11.6°C. Best time outdoors: 6:00.
DAY-01184,WS-007,Ankara,semi-arid_continental,2025-04-08,4,1,0,spring,-0.7,10.9,5.4,-3.6,14.2,0,0,0,19.2,28.7,52.5,6.1,clear,0,9.9,6,0,warm_jacket_layers,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -0.7–10.9°C. Best time outdoors: 6:00.
DAY-01185,WS-007,Ankara,semi-arid_continental,2025-04-09,4,2,0,spring,5.3,16.7,10.9,1.6,17.7,0,0,0,18.5,32.5,49.9,5.8,clear,0,10.0,6,0,light_jacket_or_sweater,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp 5.3–16.7°C. Best time outdoors: 6:00.
DAY-01186,WS-007,Ankara,semi-arid_continental,2025-04-10,4,3,0,spring,5.8,16.5,11.4,3.7,17.3,10.6,0,23,19.7,39.4,78.2,3.4,drizzle,0,6.2,12,1,light_jacket_or_sweater,long_sleeves_light_layer,warm_jacket_layers,Drizzle day. Temp 5.8–16.5°C. Rain 10.6mm. Best time outdoors: 12:00.
DAY-01187,WS-007,Ankara,semi-arid_continental,2025-04-11,4,4,0,spring,3.3,13.4,8.3,0.7,16.7,13.2,0,20,22.9,42.5,77.3,3.2,drizzle,0,6.7,15,1,warm_jacket_layers,light_jacket_or_sweater,warm_jacket_layers,Drizzle day. Temp 3.3–13.4°C. Rain 13.2mm. Best time outdoors: 15:00.
DAY-01188,WS-007,Ankara,semi-arid_continental,2025-04-12,4,5,1,spring,-3.7,7.2,1.9,-7.2,16.8,17.3,9,15,14.9,26.6,72.5,2.9,drizzle,0,4.1,6,1,winter_coat_scarf_gloves,warm_jacket_layers,light_jacket_or_sweater,Drizzle day. Temp -3.7–7.2°C. Rain 17.3mm. Best time outdoors: 6:00.
DAY-01189,WS-007,Ankara,semi-arid_continental,2025-04-13,4,6,1,spring,-0.8,10.3,5.3,-3.7,19.2,0,0,0,15.8,25.4,47.8,6.1,clear,0,9.9,6,0,warm_jacket_layers,long_sleeves_light_layer,winter_coat_scarf_gloves,Clear day. Temp -0.8–10.3°C. Best time outdoors: 6:00.
DAY-01190,WS-007,Ankara,semi-arid_continental,2025-04-14,4,0,0,spring,-1.0,10.8,4.6,-4.1,18.7,0,0,0,19.5,30.2,48.0,5.9,clear,0,9.8,6,0,long_sleeves_light_layer,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -1.0–10.8°C. Best time outdoors: 6:00.
DAY-01191,WS-007,Ankara,semi-arid_continental,2025-04-15,4,1,0,spring,4.1,15.1,9.8,1.0,18.5,0,0,0,19.7,33.5,51.4,6.1,clear,0,10.0,6,0,warm_jacket_layers,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp 4.1–15.1°C. Best time outdoors: 6:00.
DAY-01192,WS-007,Ankara,semi-arid_continental,2025-04-16,4,2,0,spring,-3.4,7.9,2.4,-6.1,15.3,0,0,0,19.7,37.9,49.2,5.1,clear,0,9.1,6,0,winter_coat_scarf_gloves,warm_jacket_layers,winter_coat_scarf_gloves,Clear day. Temp -3.4–7.9°C. Best time outdoors: 6:00.
DAY-01193,WS-007,Ankara,semi-arid_continental,2025-04-17,4,3,0,spring,4.8,15.3,10.2,1.9,17.3,0,0,0,17.2,29.4,49.8,6.1,clear,0,10.0,6,0,light_jacket_or_sweater,light_jacket_or_sweater,warm_jacket_layers,Clear day. Temp 4.8–15.3°C. Best time outdoors: 6:00.
DAY-01194,WS-007,Ankara,semi-arid_continental,2025-04-18,4,4,0,spring,1.4,12.2,6.9,-1.4,18.8,4.5,0,22,19.2,26.4,76.7,3.3,drizzle,0,6.3,19,1,warm_jacket_layers,light_jacket_or_sweater,warm_jacket_layers,Drizzle day. Temp 1.4–12.2°C. Rain 4.5mm. Best time outdoors: 19:00.
DAY-01195,WS-007,Ankara,semi-arid_continental,2025-04-19,4,5,1,spring,2.4,13.7,8.1,-1.5,17.8,15.8,0,24,21.2,38.4,78.0,2.6,drizzle,0,6.0,6,1,warm_jacket_layers,light_jacket_or_sweater,warm_jacket_layers,Drizzle day. Temp 2.4–13.7°C. Rain 15.8mm. Best time outdoors: 6:00.
